run	year	region	lct	tschg	area
8	17	Biobío	pine	66	1700
8	17	Biobío	pine	NA	1000
8	17	La Araucanía	oak	NA	400
8	17	La Araucanía	pine	NA	100
8	17	Ñuble	oak	1	100
8	17	Ñuble	oak	66	1200
8	17	Ñuble	oak	NA	1200
8	17	Ñuble	pine	1	400
8	17	Ñuble	pine	3	100
8	17	Ñuble	pine	5	100
8	17	Ñuble	pine	15	200
8	17	Ñuble	pine	66	4300
8	17	Ñuble	pine	NA	5100
8	18	Biobío	oak	5	100
8	18	Biobío	oak	6	100
8	18	Biobío	oak	9	100
8	18	Biobío	oak	10	100
8	18	Biobío	oak	12	200
8	18	Biobío	oak	67	1200
8	18	Biobío	oak	NA	1700
8	18	Biobío	pine	12	200
8	18	Biobío	pine	15	100
8	18	Biobío	pine	67	1000
8	18	Biobío	pine	NA	800
8	18	La Araucanía	oak	67	700
8	18	La Araucanía	oak	NA	1800
8	18	La Araucanía	pine	9	100
8	18	La Araucanía	pine	12	100
8	18	La Araucanía	pine	67	600
8	18	La Araucanía	pine	NA	300
8	18	Ñuble	pine	67	100
8	18	Ñuble	pine	NA	200
8	19	Biobío	oak	11	100
8	19	Biobío	oak	13	100
8	19	Biobío	oak	68	300
8	19	Biobío	oak	NA	200
8	19	Biobío	pine	8	100
8	19	Biobío	pine	68	200
8	19	Biobío	pine	NA	200
8	19	La Araucanía	oak	1	100
8	19	La Araucanía	oak	5	100
8	19	La Araucanía	oak	15	100
8	19	La Araucanía	oak	68	1900
8	19	La Araucanía	oak	NA	1900
8	19	La Araucanía	pine	68	400
8	19	La Araucanía	pine	NA	300
8	19	Ñuble	oak	68	100
8	19	Ñuble	oak	NA	200
8	19	Ñuble	pine	2	100
8	19	Ñuble	pine	3	100
8	19	Ñuble	pine	5	100
8	19	Ñuble	pine	7	100
8	19	Ñuble	pine	17	100
8	19	Ñuble	pine	68	1500
8	19	Ñuble	pine	NA	1000
8	20	Biobío	oak	1	100
8	20	Biobío	oak	2	100
8	20	Biobío	oak	4	200
8	20	Biobío	oak	5	100
8	20	Biobío	oak	7	100
8	20	Biobío	oak	8	200
8	20	Biobío	oak	9	100
8	20	Biobío	oak	13	100
8	20	Biobío	oak	14	1000
8	20	Biobío	oak	17	300
8	20	Biobío	oak	69	9300
8	20	Biobío	oak	NA	10600
8	20	Biobío	pine	3	200
8	20	Biobío	pine	4	100
8	20	Biobío	pine	5	100
8	20	Biobío	pine	7	100
8	20	Biobío	pine	8	200
8	20	Biobío	pine	10	100
8	20	Biobío	pine	12	200
8	20	Biobío	pine	13	100
8	20	Biobío	pine	14	1000
8	20	Biobío	pine	19	200
8	20	Biobío	pine	69	8600
8	20	Biobío	pine	NA	8400
8	20	La Araucanía	oak	14	100
8	20	La Araucanía	oak	69	800
8	20	La Araucanía	oak	NA	1800
8	20	La Araucanía	pine	2	100
8	20	La Araucanía	pine	10	100
8	20	La Araucanía	pine	69	300
8	20	La Araucanía	pine	NA	200
8	20	Ñuble	pine	69	200
8	20	Ñuble	pine	NA	200
9	1	Biobío	oak	50	1900
9	1	Biobío	oak	NA	2000
9	1	Biobío	pine	50	1500
9	1	Biobío	pine	NA	2800
9	1	La Araucanía	oak	50	1500
9	1	La Araucanía	oak	NA	1000
9	1	La Araucanía	pine	50	800
9	1	La Araucanía	pine	NA	600
9	2	Biobío	oak	51	1000
9	2	Biobío	oak	NA	1200
9	2	Biobío	pine	51	300
9	2	Biobío	pine	NA	600
9	2	La Araucanía	oak	51	1200
9	2	La Araucanía	oak	NA	2400
9	2	La Araucanía	pine	51	400
9	2	La Araucanía	pine	NA	200
9	2	Ñuble	oak	51	300
9	2	Ñuble	oak	NA	900
9	2	Ñuble	pine	51	2400
9	2	Ñuble	pine	NA	3900
9	3	Biobío	oak	NA	100
9	3	Biobío	pine	52	100
9	3	La Araucanía	oak	52	300
9	3	La Araucanía	oak	NA	100
9	3	La Araucanía	pine	52	100
9	3	Ñuble	pine	52	200
9	3	Ñuble	pine	NA	400
9	4	Biobío	oak	53	100
9	4	Biobío	oak	NA	200
9	4	Biobío	pine	53	300
9	4	Biobío	pine	NA	300
9	4	La Araucanía	oak	53	600
9	4	La Araucanía	oak	NA	500
9	4	La Araucanía	pine	53	600
9	4	La Araucanía	pine	NA	300
9	4	Ñuble	pine	53	200
9	4	Ñuble	pine	NA	100
9	5	Biobío	oak	54	500
9	5	Biobío	oak	NA	900
9	5	Biobío	pine	54	900
9	5	Biobío	pine	NA	500
9	5	La Araucanía	oak	54	1900
9	5	La Araucanía	oak	NA	2500
9	5	La Araucanía	pine	54	300
9	5	La Araucanía	pine	NA	500
9	5	Ñuble	pine	54	300
9	5	Ñuble	pine	NA	100
9	6	Biobío	oak	55	400
9	6	Biobío	oak	NA	400
9	6	Biobío	pine	55	500
9	6	Biobío	pine	NA	200
9	6	La Araucanía	oak	55	300
9	6	La Araucanía	oak	NA	600
9	6	Ñuble	pine	NA	100
9	7	Biobío	oak	NA	200
9	7	Biobío	pine	56	200
9	7	Biobío	pine	NA	400
9	7	La Araucanía	oak	5	100
9	7	La Araucanía	oak	56	900
9	7	La Araucanía	oak	NA	1700
9	7	La Araucanía	pine	56	400
9	7	La Araucanía	pine	NA	300
9	7	Ñuble	oak	5	100
9	7	Ñuble	oak	56	300
9	7	Ñuble	oak	NA	500
9	7	Ñuble	pine	5	100
9	7	Ñuble	pine	56	1300
9	7	Ñuble	pine	NA	1800
9	8	Biobío	oak	2	100
9	8	Biobío	oak	57	500
9	8	Biobío	oak	NA	600
9	8	Biobío	pine	57	800
9	8	Biobío	pine	NA	300
9	8	La Araucanía	oak	57	200
9	8	La Araucanía	oak	NA	600
9	8	La Araucanía	pine	NA	300
9	8	Ñuble	oak	57	100
9	8	Ñuble	oak	NA	600
9	8	Ñuble	pine	6	100
9	8	Ñuble	pine	57	800
9	8	Ñuble	pine	NA	1700
9	9	Biobío	oak	58	300
9	9	Biobío	oak	NA	200
9	9	Biobío	pine	58	100
9	9	Biobío	pine	NA	200
9	9	La Araucanía	oak	58	900
9	9	La Araucanía	oak	NA	900
9	9	La Araucanía	pine	58	500
9	9	La Araucanía	pine	NA	200
9	9	Ñuble	oak	58	200
9	9	Ñuble	oak	NA	200
9	9	Ñuble	pine	58	1500
9	9	Ñuble	pine	NA	1100
9	10	Biobío	oak	59	400
9	10	Biobío	oak	NA	400
9	10	Biobío	pine	59	500
9	10	Biobío	pine	NA	200
9	10	La Araucanía	oak	59	500
9	10	La Araucanía	oak	NA	1300
9	10	La Araucanía	pine	59	200
9	10	La Araucanía	pine	NA	200
9	10	Ñuble	oak	59	200
9	10	Ñuble	oak	NA	200
9	10	Ñuble	pine	1	100
9	10	Ñuble	pine	59	800
9	10	Ñuble	pine	NA	300
9	11	Biobío	oak	60	100
9	11	Biobío	oak	NA	100
9	11	Biobío	pine	6	100
9	11	Biobío	pine	60	100
9	11	Biobío	pine	NA	100
9	11	La Araucanía	oak	60	600
9	11	La Araucanía	oak	NA	1500
9	11	La Araucanía	pine	60	1200
9	11	La Araucanía	pine	NA	500
9	11	Ñuble	oak	NA	100
9	11	Ñuble	pine	8	100
9	11	Ñuble	pine	60	100
9	11	Ñuble	pine	NA	500
9	12	Biobío	oak	61	300
9	12	Biobío	oak	NA	100
9	12	Biobío	pine	61	100
9	12	Biobío	pine	NA	100
9	12	La Araucanía	oak	6	100
9	12	La Araucanía	oak	61	500
9	12	La Araucanía	oak	NA	400
9	12	La Araucanía	pine	61	300
9	12	La Araucanía	pine	NA	100
9	12	Ñuble	oak	61	100
9	12	Ñuble	oak	NA	500
9	12	Ñuble	pine	3	100
9	12	Ñuble	pine	4	200
9	12	Ñuble	pine	61	900
9	12	Ñuble	pine	NA	1200
9	13	Biobío	oak	62	600
9	13	Biobío	oak	NA	1300
9	13	Biobío	pine	3	100
9	13	Biobío	pine	62	800
9	13	Biobío	pine	NA	900
9	13	La Araucanía	oak	5	100
9	13	La Araucanía	oak	9	100
9	13	La Araucanía	oak	12	100
9	13	La Araucanía	oak	62	1400
9	13	La Araucanía	oak	NA	2500
9	13	La Araucanía	pine	62	600
9	13	La Araucanía	pine	NA	300
9	13	Ñuble	oak	NA	200
9	13	Ñuble	pine	62	300
9	14	Biobío	oak	63	2200
9	14	Biobío	oak	NA	1700
9	14	Biobío	pine	13	100
9	14	Biobío	pine	63	1800
9	14	Biobío	pine	NA	1500
9	14	La Araucanía	oak	63	800
9	14	La Araucanía	oak	NA	1100
9	14	La Araucanía	pine	63	200
9	14	La Araucanía	pine	NA	100
9	14	Ñuble	oak	63	100
9	14	Ñuble	pine	63	100
9	14	Ñuble	pine	NA	100
9	15	Biobío	oak	14	100
9	15	Biobío	oak	64	1400
9	15	Biobío	oak	NA	2100
9	15	Biobío	pine	1	200
9	15	Biobío	pine	7	100
9	15	Biobío	pine	64	2100
9	15	Biobío	pine	NA	1500
9	15	La Araucanía	oak	64	800
9	15	La Araucanía	oak	NA	900
9	15	La Araucanía	pine	64	300
9	15	La Araucanía	pine	NA	100
9	15	Ñuble	oak	NA	300
9	15	Ñuble	pine	6	100
9	15	Ñuble	pine	13	100
9	15	Ñuble	pine	64	200
9	15	Ñuble	pine	NA	300
9	16	Biobío	oak	NA	200
9	16	Biobío	pine	65	100
9	16	Biobío	pine	NA	100
9	16	La Araucanía	oak	4	100
9	16	La Araucanía	oak	8	100
9	16	La Araucanía	oak	65	1100
9	16	La Araucanía	oak	NA	1300
9	16	La Araucanía	pine	65	400
9	16	La Araucanía	pine	NA	200
9	16	Ñuble	pine	65	200
9	16	Ñuble	pine	NA	200
9	17	Biobío	oak	66	600
9	17	Biobío	oak	NA	500
9	17	Biobío	pine	66	500
9	17	Biobío	pine	NA	600
9	17	La Araucanía	oak	66	700
9	17	La Araucanía	oak	NA	1000
9	17	La Araucanía	pine	66	400
9	17	Ñuble	oak	66	200
9	17	Ñuble	oak	NA	400
9	17	Ñuble	pine	14	100
9	17	Ñuble	pine	66	1000
9	17	Ñuble	pine	NA	400
9	18	Biobío	oak	67	400
9	18	Biobío	oak	NA	400
9	18	Biobío	pine	67	300
9	18	Biobío	pine	NA	400
9	18	La Araucanía	oak	2	100
9	18	La Araucanía	oak	9	100
9	18	La Araucanía	oak	13	100
9	18	La Araucanía	oak	67	1000
9	18	La Araucanía	oak	NA	1500
9	18	La Araucanía	pine	17	100
9	18	La Araucanía	pine	67	500
9	18	La Araucanía	pine	NA	500
9	18	Ñuble	oak	67	100
9	18	Ñuble	pine	67	100
9	18	Ñuble	pine	NA	500
9	19	Biobío	oak	4	100
9	19	Biobío	oak	6	200
9	19	Biobío	oak	17	100
9	19	Biobío	oak	18	100
9	19	Biobío	oak	68	2800
9	19	Biobío	oak	NA	3600
9	19	Biobío	pine	5	100
9	19	Biobío	pine	14	100
9	19	Biobío	pine	68	3500
9	19	Biobío	pine	NA	3900
9	19	La Araucanía	oak	3	100
9	19	La Araucanía	oak	5	100
9	19	La Araucanía	oak	68	1000
9	19	La Araucanía	oak	NA	2000
9	19	La Araucanía	pine	68	500
9	19	La Araucanía	pine	NA	700
9	19	Ñuble	oak	68	100
9	19	Ñuble	oak	NA	100
9	19	Ñuble	pine	68	100
9	19	Ñuble	pine	NA	100
9	20	Biobío	oak	69	400
9	20	Biobío	oak	NA	600
9	20	Biobío	pine	69	400
9	20	Biobío	pine	NA	400
9	20	La Araucanía	oak	7	100
9	20	La Araucanía	oak	69	200
9	20	La Araucanía	oak	NA	500
9	20	La Araucanía	pine	69	400
9	20	La Araucanía	pine	NA	200
9	20	Ñuble	oak	NA	100
9	20	Ñuble	pine	69	100
9	20	Ñuble	pine	NA	200
10	1	Biobío	oak	50	200
10	1	Biobío	oak	NA	100
10	1	Biobío	pine	NA	200
10	1	La Araucanía	oak	50	900
10	1	La Araucanía	oak	NA	600
10	1	La Araucanía	pine	50	600
10	1	La Araucanía	pine	NA	100
10	1	Ñuble	pine	50	200
10	2	Biobío	oak	51	2900
10	2	Biobío	oak	NA	2400
10	2	Biobío	pine	51	2900
10	2	Biobío	pine	NA	2100
10	2	La Araucanía	oak	51	400
10	2	La Araucanía	oak	NA	600
10	2	La Araucanía	pine	51	400
10	2	La Araucanía	pine	NA	200
10	2	Ñuble	oak	51	800
10	2	Ñuble	oak	NA	1300
10	2	Ñuble	pine	1	100
10	2	Ñuble	pine	51	3000
10	2	Ñuble	pine	NA	3300
10	3	Biobío	oak	52	100
10	3	Biobío	oak	NA	300
10	3	Biobío	pine	52	300
10	3	Biobío	pine	NA	200
10	3	La Araucanía	oak	52	200
10	3	La Araucanía	oak	NA	200
10	3	La Araucanía	pine	52	100
10	3	Ñuble	pine	NA	200
10	4	Biobío	oak	53	100
10	4	Biobío	oak	NA	300
10	4	Biobío	pine	53	200
10	4	Biobío	pine	NA	200
10	4	La Araucanía	oak	53	500
10	4	La Araucanía	oak	NA	600
10	4	La Araucanía	pine	53	600
10	4	La Araucanía	pine	NA	300
10	4	Ñuble	oak	NA	100
10	4	Ñuble	pine	53	400
10	4	Ñuble	pine	NA	400
10	5	Biobío	oak	54	700
10	5	Biobío	oak	NA	600
10	5	Biobío	pine	54	1000
10	5	Biobío	pine	NA	1000
10	5	La Araucanía	oak	54	300
10	5	La Araucanía	oak	NA	500
10	5	La Araucanía	pine	54	200
10	5	Ñuble	oak	NA	100
10	5	Ñuble	pine	54	100
10	5	Ñuble	pine	NA	400
10	6	Biobío	oak	55	700
10	6	Biobío	oak	NA	800
10	6	Biobío	pine	1	100
10	6	Biobío	pine	55	1100
10	6	Biobío	pine	NA	500
10	6	La Araucanía	oak	55	800
10	6	La Araucanía	oak	NA	1300
10	6	La Araucanía	pine	55	700
10	6	La Araucanía	pine	NA	300
10	6	Ñuble	oak	NA	300
10	6	Ñuble	pine	55	100
10	6	Ñuble	pine	NA	500
10	7	Biobío	oak	56	900
10	7	Biobío	oak	NA	700
10	7	Biobío	pine	56	900
10	7	Biobío	pine	NA	500
10	7	La Araucanía	oak	56	5800
10	7	La Araucanía	oak	NA	7700
10	7	La Araucanía	pine	3	100
10	7	La Araucanía	pine	56	2700
10	7	La Araucanía	pine	NA	1800
10	7	Ñuble	pine	56	500
10	7	Ñuble	pine	NA	800
10	8	Biobío	oak	2	100
10	8	Biobío	oak	57	2600
10	8	Biobío	oak	NA	2600
10	8	Biobío	pine	57	3400
10	8	Biobío	pine	NA	3600
10	8	La Araucanía	oak	1	100
10	8	La Araucanía	oak	57	600
10	8	La Araucanía	oak	NA	1000
10	8	La Araucanía	pine	57	300
10	8	Ñuble	oak	57	700
10	8	Ñuble	oak	NA	800
10	8	Ñuble	pine	6	600
10	8	Ñuble	pine	57	4400
10	8	Ñuble	pine	NA	3900
10	9	Biobío	pine	58	100
10	9	Biobío	pine	NA	200
10	9	La Araucanía	oak	2	100
10	9	La Araucanía	oak	58	1500
10	9	La Araucanía	oak	NA	1800
10	9	La Araucanía	pine	58	700
10	9	La Araucanía	pine	NA	400
10	9	Ñuble	oak	NA	200
10	9	Ñuble	pine	58	900
10	9	Ñuble	pine	NA	500
10	10	Biobío	oak	8	100
10	10	Biobío	oak	59	2300
10	10	Biobío	oak	NA	1600
10	10	Biobío	pine	2	300
10	10	Biobío	pine	59	1800
10	10	Biobío	pine	NA	2600
10	10	La Araucanía	oak	59	400
10	10	La Araucanía	oak	NA	300
10	10	La Araucanía	pine	59	200
10	10	La Araucanía	pine	NA	200
10	10	Ñuble	oak	NA	200
10	10	Ñuble	pine	59	100
10	10	Ñuble	pine	NA	100
10	11	Biobío	oak	9	100
10	11	Biobío	oak	60	2100
10	11	Biobío	oak	NA	1200
10	11	Biobío	pine	60	700
10	11	Biobío	pine	NA	1400
10	11	La Araucanía	oak	60	100
10	11	La Araucanía	oak	NA	200
10	11	Ñuble	oak	NA	100
10	11	Ñuble	pine	60	200
10	11	Ñuble	pine	NA	200
10	12	Biobío	oak	61	300
10	12	Biobío	oak	NA	200
10	12	La Araucanía	oak	61	100
10	12	La Araucanía	oak	NA	200
10	12	Ñuble	oak	NA	200
10	12	Ñuble	pine	61	200
10	12	Ñuble	pine	NA	200
10	13	Biobío	oak	6	100
10	13	Biobío	oak	62	400
10	13	Biobío	oak	NA	500
10	13	Biobío	pine	62	700
10	13	Biobío	pine	NA	1100
10	13	La Araucanía	oak	6	200
10	13	La Araucanía	oak	62	4700
10	13	La Araucanía	oak	NA	6200
10	13	La Araucanía	pine	62	1900
10	13	La Araucanía	pine	NA	1500
10	13	Ñuble	oak	NA	200
10	13	Ñuble	pine	5	100
10	13	Ñuble	pine	62	600
10	13	Ñuble	pine	NA	700
10	14	Biobío	oak	63	500
10	14	Biobío	oak	NA	300
10	14	Biobío	pine	63	400
10	14	Biobío	pine	NA	400
10	14	La Araucanía	oak	7	100
10	14	La Araucanía	oak	63	500
10	14	La Araucanía	oak	NA	900
10	14	La Araucanía	pine	63	300
10	14	La Araucanía	pine	NA	200
10	14	Ñuble	oak	63	200
10	14	Ñuble	oak	NA	200
10	14	Ñuble	pine	63	200
10	14	Ñuble	pine	NA	200
10	15	Biobío	oak	64	300
10	15	Biobío	oak	NA	300
10	15	Biobío	pine	8	100
10	15	Biobío	pine	64	400
10	15	Biobío	pine	NA	300
10	15	La Araucanía	oak	2	200
10	15	La Araucanía	oak	5	100
10	15	La Araucanía	oak	9	200
10	15	La Araucanía	oak	64	1300
10	15	La Araucanía	oak	NA	3600
10	15	La Araucanía	pine	8	100
10	15	La Araucanía	pine	64	900
10	15	La Araucanía	pine	NA	1000
10	15	Ñuble	oak	64	100
10	15	Ñuble	pine	2	100
10	15	Ñuble	pine	NA	200
10	16	Biobío	oak	65	100
10	16	Biobío	pine	65	200
10	16	Biobío	pine	NA	100
10	16	La Araucanía	oak	65	600
10	16	La Araucanía	oak	NA	500
10	16	La Araucanía	pine	9	100
10	16	La Araucanía	pine	65	300
10	16	La Araucanía	pine	NA	400
10	16	Ñuble	oak	14	200
10	16	Ñuble	oak	65	300
10	16	Ñuble	oak	NA	900
10	16	Ñuble	pine	8	400
10	16	Ñuble	pine	10	100
10	16	Ñuble	pine	11	100
10	16	Ñuble	pine	65	1900
10	16	Ñuble	pine	NA	2500
10	17	Biobío	oak	1	100
10	17	Biobío	oak	4	100
10	17	Biobío	oak	7	100
10	17	Biobío	oak	10	100
10	17	Biobío	oak	15	300
10	17	Biobío	oak	66	2400
10	17	Biobío	oak	NA	2500
10	17	Biobío	pine	6	200
10	17	Biobío	pine	12	200
10	17	Biobío	pine	66	2700
10	17	Biobío	pine	NA	3000
10	17	La Araucanía	oak	2	100
10	17	La Araucanía	oak	9	100
10	17	La Araucanía	oak	10	100
10	17	La Araucanía	oak	12	100
10	17	La Araucanía	oak	66	800
10	17	La Araucanía	oak	NA	2400
10	17	La Araucanía	pine	66	400
10	17	La Araucanía	pine	NA	300
10	17	Ñuble	pine	NA	100
10	18	Biobío	oak	67	300
10	18	Biobío	oak	NA	600
10	18	Biobío	pine	67	200
10	18	Biobío	pine	NA	300
10	18	La Araucanía	oak	67	1100
10	18	La Araucanía	oak	NA	1500
10	18	La Araucanía	pine	67	700
10	18	La Araucanía	pine	NA	300
10	18	Ñuble	oak	67	300
10	18	Ñuble	pine	67	100
10	18	Ñuble	pine	NA	100
10	19	Biobío	oak	1	100
10	19	Biobío	oak	68	400
10	19	Biobío	oak	NA	600
10	19	Biobío	pine	68	800
10	19	Biobío	pine	NA	400
10	19	La Araucanía	oak	12	200
10	19	La Araucanía	oak	68	700
10	19	La Araucanía	oak	NA	1800
10	19	La Araucanía	pine	68	200
10	19	La Araucanía	pine	NA	100
10	19	Ñuble	pine	68	100
10	19	Ñuble	pine	NA	100
10	20	Biobío	oak	9	100
10	20	Biobío	oak	12	100
10	20	Biobío	oak	18	200
10	20	Biobío	oak	69	6800
10	20	Biobío	oak	NA	7200
10	20	Biobío	pine	3	200
10	20	Biobío	pine	9	100
10	20	Biobío	pine	10	200
10	20	Biobío	pine	12	300
10	20	Biobío	pine	15	200
10	20	Biobío	pine	69	8200
10	20	Biobío	pine	NA	8100
10	20	La Araucanía	oak	NA	100
10	20	La Araucanía	pine	69	200
10	20	Ñuble	oak	69	300
10	20	Ñuble	oak	NA	200
10	20	Ñuble	pine	11	100
10	20	Ñuble	pine	69	700
10	20	Ñuble	pine	NA	700
11	1	Biobío	oak	50	400
11	1	Biobío	oak	NA	100
11	1	Biobío	pine	50	300
11	1	La Araucanía	oak	50	100
11	1	La Araucanía	oak	NA	200
11	1	Ñuble	oak	50	200
11	1	Ñuble	pine	50	500
11	1	Ñuble	pine	NA	200
11	2	Biobío	oak	NA	200
11	2	Biobío	pine	51	100
11	2	Biobío	pine	NA	400
11	2	La Araucanía	oak	51	1000
11	2	La Araucanía	oak	NA	2500
11	2	La Araucanía	pine	51	600
11	2	La Araucanía	pine	NA	400
11	2	Ñuble	oak	NA	100
11	3	Biobío	oak	1	100
11	3	Biobío	oak	52	4100
11	3	Biobío	oak	NA	4100
11	3	Biobío	pine	52	6000
11	3	Biobío	pine	NA	4300
11	3	La Araucanía	oak	52	600
11	3	La Araucanía	oak	NA	1200
11	3	La Araucanía	pine	52	500
11	3	La Araucanía	pine	NA	700
11	3	Ñuble	pine	52	100
11	3	Ñuble	pine	NA	200
11	4	Biobío	oak	NA	100
11	4	La Araucanía	oak	NA	100
11	4	La Araucanía	pine	NA	100
11	4	Ñuble	oak	NA	200
11	4	Ñuble	pine	53	400
11	4	Ñuble	pine	NA	300
11	5	Biobío	oak	54	400
11	5	Biobío	oak	NA	200
11	5	Biobío	pine	54	400
11	5	Biobío	pine	NA	600
11	5	La Araucanía	oak	54	800
11	5	La Araucanía	oak	NA	1000
11	5	La Araucanía	pine	54	200
11	5	La Araucanía	pine	NA	300
11	5	Ñuble	oak	54	100
11	5	Ñuble	pine	54	800
11	5	Ñuble	pine	NA	1400
11	6	Biobío	oak	3	100
11	6	Biobío	oak	55	300
11	6	Biobío	oak	NA	300
11	6	Biobío	pine	NA	100
11	6	La Araucanía	oak	55	3700
11	6	La Araucanía	oak	NA	6300
11	6	La Araucanía	pine	55	2800
11	6	La Araucanía	pine	NA	1200
11	6	Ñuble	oak	55	200
11	6	Ñuble	oak	NA	1200
11	6	Ñuble	pine	1	100
11	6	Ñuble	pine	3	200
11	6	Ñuble	pine	55	2700
11	6	Ñuble	pine	NA	2500
11	7	Biobío	oak	56	1300
11	7	Biobío	oak	NA	1800
11	7	Biobío	pine	4	200
11	7	Biobío	pine	56	1000
11	7	Biobío	pine	NA	900
11	7	La Araucanía	oak	NA	100
11	7	Ñuble	oak	56	100
11	7	Ñuble	oak	NA	500
11	7	Ñuble	pine	6	100
11	7	Ñuble	pine	56	900
11	7	Ñuble	pine	NA	900
11	8	Biobío	oak	57	100
11	8	Biobío	oak	NA	200
11	8	Biobío	pine	57	200
11	8	Ñuble	pine	57	500
11	8	Ñuble	pine	NA	400
11	9	Biobío	oak	6	100
11	9	Biobío	oak	58	400
11	9	Biobío	oak	NA	500
11	9	Biobío	pine	58	300
11	9	Biobío	pine	NA	500
11	9	La Araucanía	oak	7	100
11	9	La Araucanía	oak	58	3200
11	9	La Araucanía	oak	NA	4800
11	9	La Araucanía	pine	58	2700
11	9	La Araucanía	pine	NA	1500
11	9	Ñuble	oak	58	100
11	9	Ñuble	oak	NA	200
11	9	Ñuble	pine	58	200
11	9	Ñuble	pine	NA	700
11	10	Biobío	oak	NA	200
11	10	Biobío	pine	59	100
11	10	Biobío	pine	NA	100
11	10	La Araucanía	oak	1	100
11	10	La Araucanía	oak	5	100
11	10	La Araucanía	oak	59	1700
11	10	La Araucanía	oak	NA	1900
11	10	La Araucanía	pine	59	1100
11	10	La Araucanía	pine	NA	200
11	10	Ñuble	pine	59	100
11	10	Ñuble	pine	NA	100
11	11	Biobío	oak	60	800
11	11	Biobío	oak	NA	200
11	11	Biobío	pine	60	500
11	11	Biobío	pine	NA	800
11	11	La Araucanía	oak	2	100
11	11	La Araucanía	oak	5	300
11	11	La Araucanía	oak	60	3500
11	11	La Araucanía	oak	NA	6000
11	11	La Araucanía	pine	2	100
11	11	La Araucanía	pine	5	100
11	11	La Araucanía	pine	60	2300
11	11	La Araucanía	pine	NA	1200
11	11	Ñuble	oak	10	100
11	11	Ñuble	oak	NA	100
11	11	Ñuble	pine	60	800
11	11	Ñuble	pine	NA	700
11	12	Biobío	oak	61	400
11	12	Biobío	oak	NA	1100
11	12	Biobío	pine	9	100
11	12	Biobío	pine	61	300
11	12	Biobío	pine	NA	900
11	12	La Araucanía	oak	3	100
11	12	La Araucanía	oak	6	100
11	12	La Araucanía	oak	61	1100
11	12	La Araucanía	oak	NA	1000
11	12	La Araucanía	pine	1	100
11	12	La Araucanía	pine	61	400
11	12	Ñuble	oak	61	200
11	12	Ñuble	oak	NA	100
11	12	Ñuble	pine	61	200
11	12	Ñuble	pine	NA	100
11	13	Biobío	oak	62	600
11	13	Biobío	oak	NA	700
11	13	Biobío	pine	10	100
11	13	Biobío	pine	62	500
11	13	Biobío	pine	NA	700
11	13	La Araucanía	oak	62	400
11	13	La Araucanía	oak	NA	700
11	13	La Araucanía	pine	62	100
11	13	La Araucanía	pine	NA	100
11	13	Ñuble	pine	62	100
11	13	Ñuble	pine	NA	300
11	14	Biobío	oak	63	100
11	14	Biobío	oak	NA	300
11	14	Biobío	pine	63	500
11	14	Biobío	pine	NA	300
11	14	La Araucanía	oak	3	100
11	14	La Araucanía	oak	4	100
11	14	La Araucanía	oak	5	100
11	14	La Araucanía	oak	8	100
11	14	La Araucanía	oak	12	100
11	14	La Araucanía	oak	63	2900
11	14	La Araucanía	oak	NA	6000
11	14	La Araucanía	pine	3	400
11	14	La Araucanía	pine	5	100
11	14	La Araucanía	pine	8	100
11	14	La Araucanía	pine	11	100
11	14	La Araucanía	pine	63	1800
11	14	La Araucanía	pine	NA	1300
11	14	Ñuble	pine	7	100
11	14	Ñuble	pine	63	500
11	14	Ñuble	pine	NA	200
11	15	Biobío	oak	64	200
11	15	Biobío	oak	NA	500
11	15	Biobío	pine	12	100
11	15	Biobío	pine	64	500
11	15	Biobío	pine	NA	500
11	15	La Araucanía	oak	1	100
11	15	La Araucanía	oak	9	100
11	15	La Araucanía	oak	64	1600
11	15	La Araucanía	oak	NA	1200
11	15	La Araucanía	pine	64	700
11	15	La Araucanía	pine	NA	300
11	15	Ñuble	pine	NA	100
11	16	Biobío	oak	15	100
11	16	Biobío	oak	65	1000
11	16	Biobío	oak	NA	900
11	16	Biobío	pine	65	900
11	16	Biobío	pine	NA	600
11	16	La Araucanía	oak	65	300
11	16	La Araucanía	oak	NA	400
11	16	La Araucanía	pine	65	100
11	16	Ñuble	pine	65	100
11	17	Biobío	oak	66	300
11	17	Biobío	pine	NA	100
11	17	La Araucanía	pine	NA	100
11	17	Ñuble	oak	NA	100
11	17	Ñuble	pine	66	100
11	18	Biobío	oak	3	100
11	18	Biobío	oak	9	100
11	18	Biobío	oak	11	100
11	18	Biobío	oak	14	100
11	18	Biobío	oak	15	500
11	18	Biobío	oak	67	10500
11	18	Biobío	oak	NA	10200
11	18	Biobío	pine	2	100
11	18	Biobío	pine	5	100
11	18	Biobío	pine	6	100
11	18	Biobío	pine	7	100
11	18	Biobío	pine	13	100
11	18	Biobío	pine	15	100
11	18	Biobío	pine	67	10200
11	18	Biobío	pine	NA	8900
11	18	La Araucanía	oak	67	1100
11	18	La Araucanía	oak	NA	2100
11	18	La Araucanía	pine	9	100
11	18	La Araucanía	pine	67	700
11	18	La Araucanía	pine	NA	500
11	18	Ñuble	oak	NA	100
11	18	Ñuble	pine	NA	200
11	19	Biobío	oak	1	300
11	19	Biobío	oak	68	2800
11	19	Biobío	oak	NA	2200
11	19	Biobío	pine	1	200
11	19	Biobío	pine	16	100
