run	year	lct	area
15	8	crop	2043000
15	8	grass	222800
15	8	oak	2377700
15	8	pine	1055400
15	8	shrub	830800
15	8	urban	35700
15	8	water	443900
15	9	crop	2043000
15	9	grass	222800
15	9	oak	2377700
15	9	pine	1055400
15	9	shrub	830800
15	9	urban	35700
15	9	water	443900
15	10	crop	2043000
15	10	grass	222800
15	10	oak	2377700
15	10	pine	1055400
15	10	shrub	830800
15	10	urban	35700
15	10	water	443900
15	11	crop	2043000
15	11	grass	222800
15	11	oak	2377700
15	11	pine	1055400
15	11	shrub	830800
15	11	urban	35700
15	11	water	443900
15	12	crop	2043000
15	12	grass	222800
15	12	oak	2377700
15	12	pine	1055400
15	12	shrub	830800
15	12	urban	35700
15	12	water	443900
15	13	crop	2043000
15	13	grass	222800
15	13	oak	2377700
15	13	pine	1055400
15	13	shrub	830800
15	13	urban	35700
15	13	water	443900
15	14	crop	2043000
15	14	grass	222800
15	14	oak	2377700
15	14	pine	1055400
15	14	shrub	830800
15	14	urban	35700
15	14	water	443900
15	15	crop	2043000
15	15	grass	222800
15	15	oak	2377700
15	15	pine	1055400
15	15	shrub	830800
15	15	urban	35700
15	15	water	443900
15	16	crop	2043000
15	16	grass	222800
15	16	oak	2377700
15	16	pine	1055400
15	16	shrub	830800
15	16	urban	35700
15	16	water	443900
15	17	crop	2043000
15	17	grass	222800
15	17	oak	2377700
15	17	pine	1055400
15	17	shrub	830800
15	17	urban	35700
15	17	water	443900
15	18	crop	2043000
15	18	grass	222800
15	18	oak	2377700
15	18	pine	1055400
15	18	shrub	830800
15	18	urban	35700
15	18	water	443900
15	19	crop	2043000
15	19	grass	222800
15	19	oak	2377700
15	19	pine	1055400
15	19	shrub	830800
15	19	urban	35700
15	19	water	443900
15	20	crop	2043000
15	20	grass	222800
15	20	oak	2377700
15	20	pine	1055400
15	20	shrub	830800
15	20	urban	35700
15	20	water	443900
16	0	crop	2043000
16	0	grass	222800
16	0	oak	2377700
16	0	pine	1055400
16	0	shrub	830800
16	0	urban	35700
16	0	water	443900
16	1	crop	2043000
16	1	grass	222800
16	1	oak	2377700
16	1	pine	1055400
16	1	shrub	830800
16	1	urban	35700
16	1	water	443900
16	2	crop	2043000
16	2	grass	222800
16	2	oak	2377700
16	2	pine	1055400
16	2	shrub	830800
16	2	urban	35700
16	2	water	443900
16	3	crop	2043000
16	3	grass	222800
16	3	oak	2377700
16	3	pine	1055400
16	3	shrub	830800
16	3	urban	35700
16	3	water	443900
16	4	crop	2043000
16	4	grass	222800
16	4	oak	2377700
16	4	pine	1055400
16	4	shrub	830800
16	4	urban	35700
16	4	water	443900
16	5	crop	2043000
16	5	grass	222800
16	5	oak	2377700
16	5	pine	1055400
16	5	shrub	830800
16	5	urban	35700
16	5	water	443900
16	6	crop	2043000
16	6	grass	222800
16	6	oak	2377700
16	6	pine	1055400
16	6	shrub	830800
16	6	urban	35700
16	6	water	443900
16	7	crop	2043000
16	7	grass	222800
16	7	oak	2377700
16	7	pine	1055400
16	7	shrub	830800
16	7	urban	35700
16	7	water	443900
16	8	crop	2043000
16	8	grass	222800
16	8	oak	2377700
16	8	pine	1055400
16	8	shrub	830800
16	8	urban	35700
16	8	water	443900
16	9	crop	2043000
16	9	grass	222800
16	9	oak	2377700
16	9	pine	1055400
16	9	shrub	830800
16	9	urban	35700
16	9	water	443900
16	10	crop	2043000
16	10	grass	222800
16	10	oak	2377700
16	10	pine	1055400
16	10	shrub	830800
16	10	urban	35700
16	10	water	443900
16	11	crop	2043000
16	11	grass	222800
16	11	oak	2377700
16	11	pine	1055400
16	11	shrub	830800
16	11	urban	35700
16	11	water	443900
16	12	crop	2043000
16	12	grass	222800
16	12	oak	2377700
16	12	pine	1055400
16	12	shrub	830800
16	12	urban	35700
16	12	water	443900
16	13	crop	2043000
16	13	grass	222800
16	13	oak	2377700
16	13	pine	1055400
16	13	shrub	830800
16	13	urban	35700
16	13	water	443900
16	14	crop	2043000
16	14	grass	222800
16	14	oak	2377700
16	14	pine	1055400
16	14	shrub	830800
16	14	urban	35700
16	14	water	443900
16	15	crop	2043000
16	15	grass	222800
16	15	oak	2377700
16	15	pine	1055400
16	15	shrub	830800
16	15	urban	35700
16	15	water	443900
16	16	crop	2043000
16	16	grass	222800
16	16	oak	2377700
16	16	pine	1055400
16	16	shrub	830800
16	16	urban	35700
16	16	water	443900
16	17	crop	2043000
16	17	grass	222800
16	17	oak	2377700
16	17	pine	1055400
16	17	shrub	830800
16	17	urban	35700
16	17	water	443900
16	18	crop	2043000
16	18	grass	222800
16	18	oak	2377700
16	18	pine	1055400
16	18	shrub	830800
16	18	urban	35700
16	18	water	443900
16	19	crop	2043000
16	19	grass	222800
16	19	oak	2377700
16	19	pine	1055400
16	19	shrub	830800
16	19	urban	35700
16	19	water	443900
16	20	crop	2043000
16	20	grass	222800
16	20	oak	2377700
16	20	pine	1055400
16	20	shrub	830800
16	20	urban	35700
16	20	water	443900
17	0	crop	2043000
17	0	grass	222800
17	0	oak	2377700
17	0	pine	1055400
17	0	shrub	830800
17	0	urban	35700
17	0	water	443900
17	1	crop	2043000
17	1	grass	222800
17	1	oak	2377700
17	1	pine	1055400
17	1	shrub	830800
17	1	urban	35700
17	1	water	443900
17	2	crop	2043000
17	2	grass	222800
17	2	oak	2377700
17	2	pine	1055400
17	2	shrub	830800
17	2	urban	35700
17	2	water	443900
17	3	crop	2043000
17	3	grass	222800
17	3	oak	2377700
17	3	pine	1055400
17	3	shrub	830800
17	3	urban	35700
17	3	water	443900
17	4	crop	2043000
17	4	grass	222800
17	4	oak	2377700
17	4	pine	1055400
17	4	shrub	830800
17	4	urban	35700
17	4	water	443900
17	5	crop	2043000
17	5	grass	222800
17	5	oak	2377700
17	5	pine	1055400
17	5	shrub	830800
17	5	urban	35700
17	5	water	443900
17	6	crop	2043000
17	6	grass	222800
17	6	oak	2377700
17	6	pine	1055400
17	6	shrub	830800
17	6	urban	35700
17	6	water	443900
17	7	crop	2043000
17	7	grass	222800
17	7	oak	2377700
17	7	pine	1055400
17	7	shrub	830800
17	7	urban	35700
17	7	water	443900
17	8	crop	2043000
17	8	grass	222800
17	8	oak	2377700
17	8	pine	1055400
17	8	shrub	830800
17	8	urban	35700
17	8	water	443900
17	9	crop	2043000
17	9	grass	222800
17	9	oak	2377700
17	9	pine	1055400
17	9	shrub	830800
17	9	urban	35700
17	9	water	443900
17	10	crop	2043000
17	10	grass	222800
17	10	oak	2377700
17	10	pine	1055400
17	10	shrub	830800
17	10	urban	35700
17	10	water	443900
17	11	crop	2043000
17	11	grass	222800
17	11	oak	2377700
17	11	pine	1055400
17	11	shrub	830800
17	11	urban	35700
17	11	water	443900
17	12	crop	2043000
17	12	grass	222800
17	12	oak	2377700
17	12	pine	1055400
17	12	shrub	830800
17	12	urban	35700
17	12	water	443900
17	13	crop	2043000
17	13	grass	222800
17	13	oak	2377700
17	13	pine	1055400
17	13	shrub	830800
17	13	urban	35700
17	13	water	443900
17	14	crop	2043000
17	14	grass	222800
17	14	oak	2377700
17	14	pine	1055400
17	14	shrub	830800
17	14	urban	35700
17	14	water	443900
17	15	crop	2043000
17	15	grass	222800
17	15	oak	2377700
17	15	pine	1055400
17	15	shrub	830800
17	15	urban	35700
17	15	water	443900
17	16	crop	2043000
17	16	grass	222800
17	16	oak	2377700
17	16	pine	1055400
17	16	shrub	830800
17	16	urban	35700
17	16	water	443900
17	17	crop	2043000
17	17	grass	222800
17	17	oak	2377700
17	17	pine	1055400
17	17	shrub	830800
17	17	urban	35700
17	17	water	443900
17	18	crop	2043000
17	18	grass	222800
17	18	oak	2377700
17	18	pine	1055400
17	18	shrub	830800
17	18	urban	35700
17	18	water	443900
17	19	crop	2043000
17	19	grass	222800
17	19	oak	2377700
17	19	pine	1055400
17	19	shrub	830800
17	19	urban	35700
17	19	water	443900
17	20	crop	2043000
17	20	grass	222800
17	20	oak	2377700
17	20	pine	1055400
17	20	shrub	830800
17	20	urban	35700
17	20	water	443900
18	0	crop	2043000
18	0	grass	222800
18	0	oak	2377700
18	0	pine	1055400
18	0	shrub	830800
18	0	urban	35700
18	0	water	443900
18	1	crop	2043000
18	1	grass	222800
18	1	oak	2377700
18	1	pine	1055400
18	1	shrub	830800
18	1	urban	35700
18	1	water	443900
18	2	crop	2043000
18	2	grass	222800
18	2	oak	2377700
18	2	pine	1055400
18	2	shrub	830800
18	2	urban	35700
18	2	water	443900
18	3	crop	2043000
18	3	grass	222800
18	3	oak	2377700
18	3	pine	1055400
18	3	shrub	830800
18	3	urban	35700
18	3	water	443900
18	4	crop	2043000
18	4	grass	222800
18	4	oak	2377700
18	4	pine	1055400
18	4	shrub	830800
18	4	urban	35700
18	4	water	443900
18	5	crop	2043000
18	5	grass	222800
18	5	oak	2377700
18	5	pine	1055400
18	5	shrub	830800
18	5	urban	35700
18	5	water	443900
18	6	crop	2043000
18	6	grass	222800
18	6	oak	2377700
18	6	pine	1055400
18	6	shrub	830800
18	6	urban	35700
18	6	water	443900
18	7	crop	2043000
18	7	grass	222800
18	7	oak	2377700
18	7	pine	1055400
18	7	shrub	830800
18	7	urban	35700
18	7	water	443900
18	8	crop	2043000
18	8	grass	222800
18	8	oak	2377700
18	8	pine	1055400
18	8	shrub	830800
18	8	urban	35700
18	8	water	443900
18	9	crop	2043000
18	9	grass	222800
18	9	oak	2377700
18	9	pine	1055400
18	9	shrub	830800
18	9	urban	35700
18	9	water	443900
18	10	crop	2043000
18	10	grass	222800
18	10	oak	2377700
18	10	pine	1055400
18	10	shrub	830800
18	10	urban	35700
18	10	water	443900
18	11	crop	2043000
18	11	grass	222800
18	11	oak	2377700
18	11	pine	1055400
18	11	shrub	830800
18	11	urban	35700
18	11	water	443900
18	12	crop	2043000
18	12	grass	222800
18	12	oak	2377700
18	12	pine	1055400
18	12	shrub	830800
18	12	urban	35700
18	12	water	443900
18	13	crop	2043000
18	13	grass	222800
18	13	oak	2377700
18	13	pine	1055400
18	13	shrub	830800
18	13	urban	35700
18	13	water	443900
18	14	crop	2043000
18	14	grass	222800
18	14	oak	2377700
18	14	pine	1055400
18	14	shrub	830800
18	14	urban	35700
18	14	water	443900
18	15	crop	2043000
18	15	grass	222800
18	15	oak	2377700
18	15	pine	1055400
18	15	shrub	830800
18	15	urban	35700
18	15	water	443900
18	16	crop	2043000
18	16	grass	222800
18	16	oak	2377700
18	16	pine	1055400
18	16	shrub	830800
18	16	urban	35700
18	16	water	443900
18	17	crop	2043000
18	17	grass	222800
18	17	oak	2377700
18	17	pine	1055400
18	17	shrub	830800
18	17	urban	35700
18	17	water	443900
18	18	crop	2043000
18	18	grass	222800
18	18	oak	2377700
18	18	pine	1055400
18	18	shrub	830800
18	18	urban	35700
18	18	water	443900
18	19	crop	2043000
18	19	grass	222800
18	19	oak	2377700
18	19	pine	1055400
18	19	shrub	830800
18	19	urban	35700
18	19	water	443900
18	20	crop	2043000
18	20	grass	222800
18	20	oak	2377700
18	20	pine	1055400
18	20	shrub	830800
18	20	urban	35700
18	20	water	443900
19	0	crop	2043000
19	0	grass	222800
19	0	oak	2377700
19	0	pine	1055400
19	0	shrub	830800
19	0	urban	35700
19	0	water	443900
19	1	crop	2043000
19	1	grass	222800
19	1	oak	2377700
19	1	pine	1055400
19	1	shrub	830800
19	1	urban	35700
19	1	water	443900
19	2	crop	2043000
19	2	grass	222800
19	2	oak	2377700
19	2	pine	1055400
19	2	shrub	830800
19	2	urban	35700
19	2	water	443900
19	3	crop	2043000
19	3	grass	222800
19	3	oak	2377700
19	3	pine	1055400
19	3	shrub	830800
19	3	urban	35700
19	3	water	443900
19	4	crop	2043000
19	4	grass	222800
19	4	oak	2377700
19	4	pine	1055400
19	4	shrub	830800
19	4	urban	35700
19	4	water	443900
19	5	crop	2043000
19	5	grass	222800
19	5	oak	2377700
19	5	pine	1055400
19	5	shrub	830800
19	5	urban	35700
19	5	water	443900
19	6	crop	2043000
19	6	grass	222800
19	6	oak	2377700
19	6	pine	1055400
19	6	shrub	830800
19	6	urban	35700
19	6	water	443900
19	7	crop	2043000
19	7	grass	222800
19	7	oak	2377700
19	7	pine	1055400
19	7	shrub	830800
19	7	urban	35700
19	7	water	443900
19	8	crop	2043000
19	8	grass	222800
19	8	oak	2377700
19	8	pine	1055400
19	8	shrub	830800
19	8	urban	35700
19	8	water	443900
19	9	crop	2043000
19	9	grass	222800
19	9	oak	2377700
19	9	pine	1055400
19	9	shrub	830800
19	9	urban	35700
19	9	water	443900
19	10	crop	2043000
19	10	grass	222800
19	10	oak	2377700
19	10	pine	1055400
19	10	shrub	830800
19	10	urban	35700
19	10	water	443900
19	11	crop	2043000
19	11	grass	222800
19	11	oak	2377700
19	11	pine	1055400
19	11	shrub	830800
19	11	urban	35700
19	11	water	443900
19	12	crop	2043000
19	12	grass	222800
19	12	oak	2377700
19	12	pine	1055400
19	12	shrub	830800
19	12	urban	35700
19	12	water	443900
19	13	crop	2043000
19	13	grass	222800
19	13	oak	2377700
19	13	pine	1055400
19	13	shrub	830800
19	13	urban	35700
19	13	water	443900
19	14	crop	2043000
19	14	grass	222800
19	14	oak	2377700
19	14	pine	1055400
19	14	shrub	830800
19	14	urban	35700
19	14	water	443900
19	15	crop	2043000
19	15	grass	222800
19	15	oak	2377700
19	15	pine	1055400
19	15	shrub	830800
19	15	urban	35700
19	15	water	443900
19	16	crop	2043000
19	16	grass	222800
19	16	oak	2377700
19	16	pine	1055400
19	16	shrub	830800
19	16	urban	35700
19	16	water	443900
19	17	crop	2043000
19	17	grass	222800
19	17	oak	2377700
19	17	pine	1055400
19	17	shrub	830800
19	17	urban	35700
19	17	water	443900
19	18	crop	2043000
19	18	grass	222800
19	18	oak	2377700
19	18	pine	1055400
19	18	shrub	830800
19	18	urban	35700
19	18	water	443900
19	19	crop	2043000
19	19	grass	222800
19	19	oak	2377700
19	19	pine	1055400
19	19	shrub	830800
19	19	urban	35700
19	19	water	443900
19	20	crop	2043000
19	20	grass	222800
19	20	oak	2377700
19	20	pine	1055400
19	20	shrub	830800
19	20	urban	35700
19	20	water	443900
20	0	crop	2043000
20	0	grass	222800
20	0	oak	2377700
20	0	pine	1055400
20	0	shrub	830800
20	0	urban	35700
20	0	water	443900
20	1	crop	2043000
20	1	grass	222800
20	1	oak	2377700
20	1	pine	1055400
20	1	shrub	830800
20	1	urban	35700
20	1	water	443900
20	2	crop	2043000
20	2	grass	222800
20	2	oak	2377700
20	2	pine	1055400
20	2	shrub	830800
20	2	urban	35700
20	2	water	443900
20	3	crop	2043000
20	3	grass	222800
20	3	oak	2377700
20	3	pine	1055400
20	3	shrub	830800
20	3	urban	35700
20	3	water	443900
20	4	crop	2043000
20	4	grass	222800
20	4	oak	2377700
20	4	pine	1055400
20	4	shrub	830800
20	4	urban	35700
20	4	water	443900
20	5	crop	2043000
20	5	grass	222800
20	5	oak	2377700
20	5	pine	1055400
20	5	shrub	830800
20	5	urban	35700
20	5	water	443900
20	6	crop	2043000
20	6	grass	222800
20	6	oak	2377700
20	6	pine	1055400
20	6	shrub	830800
20	6	urban	35700
20	6	water	443900
20	7	crop	2043000
20	7	grass	222800
20	7	oak	2377700
20	7	pine	1055400
20	7	shrub	830800
20	7	urban	35700
20	7	water	443900
20	8	crop	2043000
20	8	grass	222800
20	8	oak	2377700
20	8	pine	1055400
20	8	shrub	830800
20	8	urban	35700
20	8	water	443900
20	9	crop	2043000
20	9	grass	222800
20	9	oak	2377700
20	9	pine	1055400
20	9	shrub	830800
20	9	urban	35700
20	9	water	443900
20	10	crop	2043000
20	10	grass	222800
20	10	oak	2377700
20	10	pine	1055400
20	10	shrub	830800
20	10	urban	35700
20	10	water	443900
20	11	crop	2043000
20	11	grass	222800
20	11	oak	2377700
20	11	pine	1055400
20	11	shrub	830800
20	11	urban	35700
20	11	water	443900
20	12	crop	2043000
20	12	grass	222800
20	12	oak	2377700
20	12	pine	1055400
20	12	shrub	830800
20	12	urban	35700
20	12	water	443900
20	13	crop	2043000
20	13	grass	222800
20	13	oak	2377700
20	13	pine	1055400
20	13	shrub	830800
20	13	urban	35700
20	13	water	443900
20	14	crop	2043000
20	14	grass	222800
20	14	oak	2377700
20	14	pine	1055400
20	14	shrub	830800
20	14	urban	35700
20	14	water	443900
20	15	crop	2043000
20	15	grass	222800
20	15	oak	2377700
20	15	pine	1055400
20	15	shrub	830800
20	15	urban	35700
20	15	water	443900
20	16	crop	2043000
20	16	grass	222800
20	16	oak	2377700
20	16	pine	1055400
20	16	shrub	830800
20	16	urban	35700
20	16	water	443900
20	17	crop	2043000
20	17	grass	222800
20	17	oak	2377700
20	17	pine	1055400
20	17	shrub	830800
20	17	urban	35700
20	17	water	443900
20	18	crop	2043000
20	18	grass	222800
20	18	oak	2377700
20	18	pine	1055400
20	18	shrub	830800
20	18	urban	35700
20	18	water	443900
20	19	crop	2043000
20	19	grass	222800
20	19	oak	2377700
20	19	pine	1055400
20	19	shrub	830800
20	19	urban	35700
20	19	water	443900
20	20	crop	2043000
20	20	grass	222800
20	20	oak	2377700
20	20	pine	1055400
20	20	shrub	830800
20	20	urban	35700
20	20	water	443900
21	0	crop	2043000
21	0	grass	222800
21	0	oak	2377700
21	0	pine	1055400
21	0	shrub	830800
21	0	urban	35700
21	0	water	443900
21	1	crop	2043000
21	1	grass	222800
21	1	oak	2377700
21	1	pine	1055400
21	1	shrub	830800
21	1	urban	35700
21	1	water	443900
21	2	crop	2043000
21	2	grass	222800
21	2	oak	2377700
21	2	pine	1055400
21	2	shrub	830800
21	2	urban	35700
21	2	water	443900
21	3	crop	2043000
21	3	grass	222800
21	3	oak	2377700
21	3	pine	1055400
21	3	shrub	830800
21	3	urban	35700
21	3	water	443900
21	4	crop	2043000
21	4	grass	222800
21	4	oak	2377700
21	4	pine	1055400
21	4	shrub	830800
21	4	urban	35700
21	4	water	443900
21	5	crop	2043000
21	5	grass	222800
21	5	oak	2377700
21	5	pine	1055400
21	5	shrub	830800
21	5	urban	35700
21	5	water	443900
21	6	crop	2043000
21	6	grass	222800
21	6	oak	2377700
21	6	pine	1055400
21	6	shrub	830800
21	6	urban	35700
21	6	water	443900
21	7	crop	2043000
21	7	grass	222800
21	7	oak	2377700
21	7	pine	1055400
21	7	shrub	830800
21	7	urban	35700
21	7	water	443900
21	8	crop	2043000
21	8	grass	222800
21	8	oak	2377700
21	8	pine	1055400
21	8	shrub	830800
21	8	urban	35700
21	8	water	443900
21	9	crop	2043000
21	9	grass	222800
21	9	oak	2377700
21	9	pine	1055400
21	9	shrub	830800
21	9	urban	35700
21	9	water	443900
21	10	crop	2043000
21	10	grass	222800
21	10	oak	2377700
21	10	pine	1055400
21	10	shrub	830800
21	10	urban	35700
21	10	water	443900
21	11	crop	2043000
21	11	grass	222800
21	11	oak	2377700
21	11	pine	1055400
21	11	shrub	830800
21	11	urban	35700
21	11	water	443900
21	12	crop	2043000
21	12	grass	222800
21	12	oak	2377700
21	12	pine	1055400
21	12	shrub	830800
21	12	urban	35700
21	12	water	443900
21	13	crop	2043000
21	13	grass	222800
21	13	oak	2377700
21	13	pine	1055400
21	13	shrub	830800
21	13	urban	35700
21	13	water	443900
21	14	crop	2043000
21	14	grass	222800
21	14	oak	2377700
21	14	pine	1055400
21	14	shrub	830800
21	14	urban	35700
21	14	water	443900
21	15	crop	2043000
21	15	grass	222800
21	15	oak	2377700
21	15	pine	1055400
21	15	shrub	830800
21	15	urban	35700
21	15	water	443900
21	16	crop	2043000
21	16	grass	222800
21	16	oak	2377700
21	16	pine	1055400
21	16	shrub	830800
21	16	urban	35700
21	16	water	443900
21	17	crop	2043000
21	17	grass	222800
21	17	oak	2377700
21	17	pine	1055400
21	17	shrub	830800
21	17	urban	35700
21	17	water	443900
21	18	crop	2043000
21	18	grass	222800
21	18	oak	2377700
21	18	pine	1055400
21	18	shrub	830800
21	18	urban	35700
21	18	water	443900
21	19	crop	2043000
21	19	grass	222800
21	19	oak	2377700
21	19	pine	1055400
21	19	shrub	830800
21	19	urban	35700
21	19	water	443900
21	20	crop	2043000
21	20	grass	222800
21	20	oak	2377700
21	20	pine	1055400
21	20	shrub	830800
21	20	urban	35700
21	20	water	443900
22	0	crop	2043000
22	0	grass	222800
22	0	oak	2377700
22	0	pine	1055400
22	0	shrub	830800
22	0	urban	35700
22	0	water	443900
22	1	crop	2043000
22	1	grass	222800
22	1	oak	2377700
22	1	pine	1055400
22	1	shrub	830800
22	1	urban	35700
22	1	water	443900
22	2	crop	2043000
22	2	grass	222800
22	2	oak	2377700
22	2	pine	1055400
22	2	shrub	830800
22	2	urban	35700
22	2	water	443900
22	3	crop	2043000
22	3	grass	222800
22	3	oak	2377700
22	3	pine	1055400
22	3	shrub	830800
22	3	urban	35700
22	3	water	443900
22	4	crop	2043000
22	4	grass	222800
22	4	oak	2377700
22	4	pine	1055400
22	4	shrub	830800
22	4	urban	35700
22	4	water	443900
22	5	crop	2043000
22	5	grass	222800
22	5	oak	2377700
22	5	pine	1055400
22	5	shrub	830800
22	5	urban	35700
22	5	water	443900
22	6	crop	2043000
22	6	grass	222800
22	6	oak	2377700
22	6	pine	1055400
22	6	shrub	830800
22	6	urban	35700
22	6	water	443900
22	7	crop	2043000
22	7	grass	222800
22	7	oak	2377700
22	7	pine	1055400
22	7	shrub	830800
22	7	urban	35700
22	7	water	443900
22	8	crop	2043000
22	8	grass	222800
22	8	oak	2377700
22	8	pine	1055400
22	8	shrub	830800
22	8	urban	35700
22	8	water	443900
22	9	crop	2043000
22	9	grass	222800
22	9	oak	2377700
22	9	pine	1055400
22	9	shrub	830800
22	9	urban	35700
22	9	water	443900
22	10	crop	2043000
22	10	grass	222800
22	10	oak	2377700
22	10	pine	1055400
22	10	shrub	830800
22	10	urban	35700
22	10	water	443900
22	11	crop	2043000
22	11	grass	222800
22	11	oak	2377700
22	11	pine	1055400
22	11	shrub	830800
22	11	urban	35700
22	11	water	443900
22	12	crop	2043000
22	12	grass	222800
22	12	oak	2377700
22	12	pine	1055400
22	12	shrub	830800
22	12	urban	35700
22	12	water	443900
22	13	crop	2043000
22	13	grass	222800
22	13	oak	2377700
22	13	pine	1055400
22	13	shrub	830800
22	13	urban	35700
22	13	water	443900
22	14	crop	2043000
22	14	grass	222800
22	14	oak	2377700
22	14	pine	1055400
22	14	shrub	830800
22	14	urban	35700
22	14	water	443900
22	15	crop	2043000
22	15	grass	222800
22	15	oak	2377700
22	15	pine	1055400
22	15	shrub	830800
22	15	urban	35700
22	15	water	443900
22	16	crop	2043000
22	16	grass	222800
22	16	oak	2377700
22	16	pine	1055400
22	16	shrub	830800
22	16	urban	35700
22	16	water	443900
22	17	crop	2043000
22	17	grass	222800
22	17	oak	2377700
22	17	pine	1055400
22	17	shrub	830800
22	17	urban	35700
22	17	water	443900
22	18	crop	2043000
22	18	grass	222800
22	18	oak	2377700
22	18	pine	1055400
22	18	shrub	830800
22	18	urban	35700
22	18	water	443900
22	19	crop	2043000
22	19	grass	222800
22	19	oak	2377700
22	19	pine	1055400
22	19	shrub	830800
22	19	urban	35700
22	19	water	443900
22	20	crop	2043000
22	20	grass	222800
22	20	oak	2377700
22	20	pine	1055400
22	20	shrub	830800
22	20	urban	35700
22	20	water	443900
23	0	crop	2043000
23	0	grass	222800
23	0	oak	2377700
23	0	pine	1055400
23	0	shrub	830800
23	0	urban	35700
23	0	water	443900
23	1	crop	2043000
23	1	grass	222800
23	1	oak	2377700
23	1	pine	1055400
23	1	shrub	830800
23	1	urban	35700
23	1	water	443900
23	2	crop	2043000
23	2	grass	222800
23	2	oak	2377700
23	2	pine	1055400
23	2	shrub	830800
23	2	urban	35700
23	2	water	443900
23	3	crop	2043000
23	3	grass	222800
23	3	oak	2377700
23	3	pine	1055400
23	3	shrub	830800
23	3	urban	35700
23	3	water	443900
23	4	crop	2043000
23	4	grass	222800
23	4	oak	2377700
23	4	pine	1055400
23	4	shrub	830800
23	4	urban	35700
23	4	water	443900
23	5	crop	2043000
23	5	grass	222800
23	5	oak	2377700
23	5	pine	1055400
23	5	shrub	830800
23	5	urban	35700
23	5	water	443900
23	6	crop	2043000
23	6	grass	222800
23	6	oak	2377700
23	6	pine	1055400
23	6	shrub	830800
23	6	urban	35700
23	6	water	443900
23	7	crop	2043000
23	7	grass	222800
23	7	oak	2377700
23	7	pine	1055400
23	7	shrub	830800
23	7	urban	35700
23	7	water	443900
23	8	crop	2043000
23	8	grass	222800
23	8	oak	2377700
23	8	pine	1055400
23	8	shrub	830800
23	8	urban	35700
23	8	water	443900
23	9	crop	2043000
23	9	grass	222800
23	9	oak	2377700
23	9	pine	1055400
23	9	shrub	830800
23	9	urban	35700
23	9	water	443900
23	10	crop	2043000
23	10	grass	222800
23	10	oak	2377700
23	10	pine	1055400
23	10	shrub	830800
23	10	urban	35700
23	10	water	443900
23	11	crop	2043000
23	11	grass	222800
23	11	oak	2377700
23	11	pine	1055400
23	11	shrub	830800
23	11	urban	35700
23	11	water	443900
23	12	crop	2043000
23	12	grass	222800
23	12	oak	2377700
23	12	pine	1055400
23	12	shrub	830800
23	12	urban	35700
23	12	water	443900
23	13	crop	2043000
23	13	grass	222800
23	13	oak	2377700
23	13	pine	1055400
23	13	shrub	830800
23	13	urban	35700
23	13	water	443900
23	14	crop	2043000
23	14	grass	222800
23	14	oak	2377700
23	14	pine	1055400
23	14	shrub	830800
23	14	urban	35700
23	14	water	443900
23	15	crop	2043000
23	15	grass	222800
23	15	oak	2377700
23	15	pine	1055400
23	15	shrub	830800
23	15	urban	35700
23	15	water	443900
23	16	crop	2043000
23	16	grass	222800
23	16	oak	2377700
23	16	pine	1055400
23	16	shrub	830800
23	16	urban	35700
23	16	water	443900
23	17	crop	2043000
23	17	grass	222800
23	17	oak	2377700
23	17	pine	1055400
23	17	shrub	830800
23	17	urban	35700
23	17	water	443900
23	18	crop	2043000
23	18	grass	222800
23	18	oak	2377700
23	18	pine	1055400
23	18	shrub	830800
23	18	urban	35700
23	18	water	443900
23	19	crop	2043000
23	19	grass	222800
23	19	oak	2377700
23	19	pine	1055400
23	19	shrub	830800
23	19	urban	35700
23	19	water	443900
23	20	crop	2043000
23	20	grass	222800
23	20	oak	2377700
23	20	pine	1055400
23	20	shrub	830800
23	20	urban	35700
23	20	water	443900
24	0	crop	2043000
24	0	grass	222800
24	0	oak	2377700
24	0	pine	1055400
24	0	shrub	830800
24	0	urban	35700
24	0	water	443900
24	1	crop	2043000
24	1	grass	222800
24	1	oak	2377700
24	1	pine	1055400
24	1	shrub	830800
24	1	urban	35700
24	1	water	443900
24	2	crop	2043000
24	2	grass	222800
24	2	oak	2377700
24	2	pine	1055400
24	2	shrub	830800
24	2	urban	35700
24	2	water	443900
24	3	crop	2043000
24	3	grass	222800
24	3	oak	2377700
24	3	pine	1055400
24	3	shrub	830800
24	3	urban	35700
24	3	water	443900
24	4	crop	2043000
24	4	grass	222800
24	4	oak	2377700
24	4	pine	1055400
24	4	shrub	830800
24	4	urban	35700
24	4	water	443900
24	5	crop	2043000
24	5	grass	222800
24	5	oak	2377700
24	5	pine	1055400
24	5	shrub	830800
24	5	urban	35700
24	5	water	443900
24	6	crop	2043000
24	6	grass	222800
24	6	oak	2377700
24	6	pine	1055400
24	6	shrub	830800
24	6	urban	35700
24	6	water	443900
24	7	crop	2043000
24	7	grass	222800
24	7	oak	2377700
24	7	pine	1055400
24	7	shrub	830800
24	7	urban	35700
24	7	water	443900
24	8	crop	2043000
24	8	grass	222800
24	8	oak	2377700
24	8	pine	1055400
24	8	shrub	830800
24	8	urban	35700
24	8	water	443900
24	9	crop	2043000
24	9	grass	222800
24	9	oak	2377700
24	9	pine	1055400
24	9	shrub	830800
24	9	urban	35700
24	9	water	443900
24	10	crop	2043000
24	10	grass	222800
24	10	oak	2377700
24	10	pine	1055400
