run	year	region	lct	tschg	area
1	1	Biobío	oak	50	600
1	1	Biobío	oak	NA	600
1	1	Biobío	pine	50	0
1	1	Biobío	pine	NA	500
1	1	La Araucanía	oak	50	900
1	1	La Araucanía	oak	NA	1900
1	1	La Araucanía	pine	50	200
1	1	La Araucanía	pine	NA	400
1	1	Ñuble	oak	NA	0
1	1	Ñuble	pine	50	0
1	1	Ñuble	pine	NA	200
1	2	Biobío	oak	1	100
1	2	Biobío	oak	51	3100
1	2	Biobío	oak	NA	2700
1	2	Biobío	pine	1	0
1	2	Biobío	pine	51	1300
1	2	Biobío	pine	NA	3300
1	2	La Araucanía	oak	51	200
1	2	La Araucanía	oak	NA	700
1	2	La Araucanía	pine	51	0
1	2	La Araucanía	pine	NA	100
1	2	Ñuble	oak	NA	100
1	2	Ñuble	pine	51	200
1	2	Ñuble	pine	NA	0
1	3	Biobío	oak	1	100
1	3	Biobío	oak	2	0
1	3	Biobío	oak	52	14400
1	3	Biobío	oak	NA	14800
1	3	Biobío	pine	1	600
1	3	Biobío	pine	2	300
1	3	Biobío	pine	52	9600
1	3	Biobío	pine	NA	16800
1	3	La Araucanía	oak	2	100
1	3	La Araucanía	oak	52	3400
1	3	La Araucanía	oak	NA	2300
1	3	La Araucanía	pine	52	1600
1	3	La Araucanía	pine	NA	1100
1	3	Ñuble	oak	NA	500
1	3	Ñuble	pine	52	800
1	3	Ñuble	pine	NA	700
1	4	Biobío	oak	1	0
1	4	Biobío	oak	53	0
1	4	Biobío	oak	NA	300
1	4	Biobío	pine	53	0
1	4	Biobío	pine	NA	200
1	4	La Araucanía	oak	53	2000
1	4	La Araucanía	oak	NA	2700
1	4	La Araucanía	pine	53	400
1	4	La Araucanía	pine	NA	800
1	4	Ñuble	oak	53	100
1	4	Ñuble	oak	NA	100
1	4	Ñuble	pine	53	0
1	4	Ñuble	pine	NA	0
1	5	Biobío	oak	1	0
1	5	Biobío	oak	2	300
1	5	Biobío	oak	54	2900
1	5	Biobío	oak	NA	4200
1	5	Biobío	pine	2	1000
1	5	Biobío	pine	3	100
1	5	Biobío	pine	54	1800
1	5	Biobío	pine	NA	4200
1	5	La Araucanía	oak	54	200
1	5	La Araucanía	oak	NA	200
1	5	La Araucanía	pine	54	0
1	5	La Araucanía	pine	NA	0
1	6	Biobío	oak	1	300
1	6	Biobío	oak	3	700
1	6	Biobío	oak	4	100
1	6	Biobío	oak	5	100
1	6	Biobío	oak	55	4000
1	6	Biobío	oak	NA	6000
1	6	Biobío	pine	1	200
1	6	Biobío	pine	2	0
1	6	Biobío	pine	3	400
1	6	Biobío	pine	4	200
1	6	Biobío	pine	55	600
1	6	Biobío	pine	NA	4100
1	6	La Araucanía	oak	55	500
1	6	La Araucanía	oak	NA	2400
1	6	La Araucanía	pine	55	200
1	6	La Araucanía	pine	NA	300
1	6	Ñuble	oak	NA	0
1	6	Ñuble	pine	55	0
1	6	Ñuble	pine	NA	0
1	7	Biobío	oak	4	0
1	7	Biobío	oak	5	200
1	7	Biobío	oak	56	0
1	7	Biobío	oak	NA	800
1	7	Biobío	pine	3	200
1	7	Biobío	pine	4	0
1	7	Biobío	pine	5	200
1	7	Biobío	pine	6	0
1	7	Biobío	pine	56	0
1	7	Biobío	pine	NA	300
1	7	La Araucanía	oak	56	0
1	7	La Araucanía	oak	NA	400
1	7	La Araucanía	pine	56	0
1	7	La Araucanía	pine	NA	300
1	7	Ñuble	pine	56	0
1	7	Ñuble	pine	NA	0
1	8	Biobío	oak	1	100
1	8	Biobío	oak	2	600
1	8	Biobío	oak	3	0
1	8	Biobío	oak	5	1100
1	8	Biobío	oak	6	200
1	8	Biobío	oak	57	4500
1	8	Biobío	oak	NA	4200
1	8	Biobío	pine	1	100
1	8	Biobío	pine	2	1100
1	8	Biobío	pine	3	100
1	8	Biobío	pine	5	1200
1	8	Biobío	pine	6	400
1	8	Biobío	pine	7	100
1	8	Biobío	pine	57	2400
1	8	Biobío	pine	NA	7000
1	8	La Araucanía	oak	57	0
1	8	La Araucanía	oak	NA	300
1	8	La Araucanía	pine	57	0
1	8	La Araucanía	pine	NA	0
1	8	Ñuble	oak	57	500
1	8	Ñuble	oak	NA	1400
1	8	Ñuble	pine	5	0
1	8	Ñuble	pine	57	700
1	8	Ñuble	pine	NA	2000
1	9	Biobío	oak	1	200
1	9	Biobío	oak	2	100
1	9	Biobío	oak	3	100
1	9	Biobío	oak	4	0
1	9	Biobío	oak	6	100
1	9	Biobío	oak	58	2300
1	9	Biobío	oak	NA	3100
1	9	Biobío	pine	1	100
1	9	Biobío	pine	2	500
1	9	Biobío	pine	4	200
1	9	Biobío	pine	6	400
1	9	Biobío	pine	7	400
1	9	Biobío	pine	8	100
1	9	Biobío	pine	58	700
1	9	Biobío	pine	NA	2100
1	9	La Araucanía	oak	58	400
1	9	La Araucanía	oak	NA	700
1	9	La Araucanía	pine	58	0
1	9	La Araucanía	pine	NA	100
1	9	Ñuble	oak	58	100
1	9	Ñuble	oak	NA	0
1	9	Ñuble	pine	58	200
1	9	Ñuble	pine	NA	1100
1	10	Biobío	oak	1	700
1	10	Biobío	oak	2	700
1	10	Biobío	oak	3	100
1	10	Biobío	oak	4	400
1	10	Biobío	oak	5	500
1	10	Biobío	oak	7	1500
1	10	Biobío	oak	8	500
1	10	Biobío	oak	9	100
1	10	Biobío	oak	59	6900
1	10	Biobío	oak	NA	14800
1	10	Biobío	pine	1	200
1	10	Biobío	pine	2	500
1	10	Biobío	pine	3	200
1	10	Biobío	pine	4	800
1	10	Biobío	pine	5	400
1	10	Biobío	pine	7	1500
1	10	Biobío	pine	8	300
1	10	Biobío	pine	9	100
1	10	Biobío	pine	59	5400
1	10	Biobío	pine	NA	9200
1	10	La Araucanía	oak	5	200
1	10	La Araucanía	oak	8	100
1	10	La Araucanía	oak	59	700
1	10	La Araucanía	oak	NA	1800
1	10	La Araucanía	pine	5	100
1	10	La Araucanía	pine	7	100
1	10	La Araucanía	pine	8	100
1	10	La Araucanía	pine	59	200
1	10	La Araucanía	pine	NA	500
1	10	Ñuble	oak	59	400
1	10	Ñuble	oak	NA	300
1	10	Ñuble	pine	1	200
1	10	Ñuble	pine	2	200
1	10	Ñuble	pine	4	300
1	10	Ñuble	pine	7	100
1	10	Ñuble	pine	8	100
1	10	Ñuble	pine	9	100
1	10	Ñuble	pine	59	2800
1	10	Ñuble	pine	NA	9200
1	11	Biobío	oak	1	300
1	11	Biobío	oak	2	200
1	11	Biobío	oak	3	200
1	11	Biobío	oak	4	0
1	11	Biobío	oak	5	300
1	11	Biobío	oak	6	200
1	11	Biobío	oak	7	0
1	11	Biobío	oak	8	600
1	11	Biobío	oak	60	4200
1	11	Biobío	oak	NA	3900
1	11	Biobío	pine	1	200
1	11	Biobío	pine	2	200
1	11	Biobío	pine	3	600
1	11	Biobío	pine	5	600
1	11	Biobío	pine	6	200
1	11	Biobío	pine	8	500
1	11	Biobío	pine	9	100
1	11	Biobío	pine	60	2300
1	11	Biobío	pine	NA	7100
1	11	La Araucanía	oak	7	100
1	11	La Araucanía	oak	60	1200
1	11	La Araucanía	oak	NA	600
1	11	La Araucanía	pine	60	0
1	11	La Araucanía	pine	NA	400
1	11	Ñuble	oak	NA	100
1	11	Ñuble	pine	2	100
1	11	Ñuble	pine	4	100
1	11	Ñuble	pine	5	100
1	11	Ñuble	pine	60	0
1	11	Ñuble	pine	NA	400
1	12	Biobío	oak	1	0
1	12	Biobío	oak	3	100
1	12	Biobío	oak	4	100
1	12	Biobío	oak	7	100
1	12	Biobío	oak	9	100
1	12	Biobío	oak	61	700
1	12	Biobío	oak	NA	900
1	12	Biobío	pine	1	0
1	12	Biobío	pine	2	100
1	12	Biobío	pine	4	200
1	12	Biobío	pine	6	100
1	12	Biobío	pine	7	100
1	12	Biobío	pine	10	0
1	12	Biobío	pine	61	0
1	12	Biobío	pine	NA	500
1	12	La Araucanía	oak	1	200
1	12	La Araucanía	oak	61	300
1	12	La Araucanía	oak	NA	800
1	12	La Araucanía	pine	61	0
1	12	La Araucanía	pine	NA	900
1	12	Ñuble	pine	61	0
1	13	Biobío	oak	5	100
1	13	Biobío	oak	8	100
1	13	Biobío	oak	10	100
1	13	Biobío	oak	62	800
1	13	Biobío	oak	NA	1700
1	13	Biobío	pine	4	100
1	13	Biobío	pine	5	100
1	13	Biobío	pine	7	100
1	13	Biobío	pine	10	100
1	13	Biobío	pine	62	0
1	13	Biobío	pine	NA	100
1	13	La Araucanía	oak	6	0
1	13	La Araucanía	oak	7	0
1	13	La Araucanía	oak	62	1400
1	13	La Araucanía	oak	NA	600
1	13	La Araucanía	pine	62	0
1	13	La Araucanía	pine	NA	900
1	13	Ñuble	oak	3	0
1	13	Ñuble	oak	62	100
1	13	Ñuble	oak	NA	0
1	13	Ñuble	pine	5	0
1	13	Ñuble	pine	9	100
1	13	Ñuble	pine	62	300
1	13	Ñuble	pine	NA	1900
1	14	Biobío	oak	5	100
1	14	Biobío	oak	6	0
1	14	Biobío	oak	11	100
1	14	Biobío	oak	63	800
1	14	Biobío	oak	NA	700
1	14	Biobío	pine	1	0
1	14	Biobío	pine	3	100
1	14	Biobío	pine	5	100
1	14	Biobío	pine	11	0
1	14	Biobío	pine	12	100
1	14	Biobío	pine	63	200
1	14	Biobío	pine	NA	1500
1	14	La Araucanía	oak	7	100
1	14	La Araucanía	oak	63	700
1	14	La Araucanía	oak	NA	1300
1	14	La Araucanía	pine	63	0
1	14	La Araucanía	pine	NA	200
1	14	Ñuble	pine	NA	0
1	15	Biobío	oak	6	100
1	15	Biobío	oak	8	100
1	15	Biobío	oak	9	100
1	15	Biobío	oak	10	0
1	15	Biobío	oak	12	100
1	15	Biobío	oak	64	600
1	15	Biobío	oak	NA	1200
1	15	Biobío	pine	5	100
1	15	Biobío	pine	6	0
1	15	Biobío	pine	7	300
1	15	Biobío	pine	9	0
1	15	Biobío	pine	10	0
1	15	Biobío	pine	12	0
1	15	Biobío	pine	64	100
1	15	Biobío	pine	NA	800
1	15	La Araucanía	oak	64	200
1	15	La Araucanía	oak	NA	100
1	15	La Araucanía	pine	64	0
1	15	Ñuble	oak	2	0
1	15	Ñuble	oak	5	100
1	15	Ñuble	oak	11	0
1	15	Ñuble	oak	64	600
1	15	Ñuble	oak	NA	500
1	15	Ñuble	pine	3	0
1	15	Ñuble	pine	4	100
1	15	Ñuble	pine	5	300
1	15	Ñuble	pine	6	100
1	15	Ñuble	pine	7	100
1	15	Ñuble	pine	11	0
1	15	Ñuble	pine	12	0
1	15	Ñuble	pine	14	0
1	15	Ñuble	pine	64	3200
1	15	Ñuble	pine	NA	6200
1	16	Biobío	oak	5	100
1	16	Biobío	oak	6	100
1	16	Biobío	oak	8	0
1	16	Biobío	oak	10	0
1	16	Biobío	oak	65	200
1	16	Biobío	oak	NA	800
1	16	Biobío	pine	8	0
1	16	Biobío	pine	10	100
1	16	Biobío	pine	13	0
1	16	Biobío	pine	15	100
1	16	Biobío	pine	65	100
1	16	Biobío	pine	NA	800
1	16	La Araucanía	oak	2	100
1	16	La Araucanía	oak	3	100
1	16	La Araucanía	oak	65	700
1	16	La Araucanía	oak	NA	2300
1	16	La Araucanía	pine	3	100
1	16	La Araucanía	pine	65	0
1	16	La Araucanía	pine	NA	400
1	16	Ñuble	pine	1	100
1	16	Ñuble	pine	10	100
1	16	Ñuble	pine	65	300
1	16	Ñuble	pine	NA	900
1	17	Biobío	oak	66	0
1	17	Biobío	oak	NA	0
1	17	Biobío	pine	66	0
1	17	Biobío	pine	NA	100
1	17	La Araucanía	oak	66	300
1	17	La Araucanía	oak	NA	200
1	17	La Araucanía	pine	66	0
1	17	Ñuble	oak	7	0
1	17	Ñuble	oak	66	200
1	17	Ñuble	oak	NA	700
1	17	Ñuble	pine	2	0
1	17	Ñuble	pine	8	100
1	17	Ñuble	pine	66	0
1	17	Ñuble	pine	NA	1700
1	18	Biobío	oak	5	0
1	18	Biobío	oak	7	100
1	18	Biobío	oak	8	200
1	18	Biobío	oak	9	0
1	18	Biobío	oak	10	100
1	18	Biobío	oak	13	0
1	18	Biobío	oak	67	500
1	18	Biobío	oak	NA	100
1	18	Biobío	pine	4	0
1	18	Biobío	pine	7	700
1	18	Biobío	pine	8	100
1	18	Biobío	pine	9	100
1	18	Biobío	pine	10	200
1	18	Biobío	pine	12	0
1	18	Biobío	pine	13	100
1	18	Biobío	pine	15	900
1	18	Biobío	pine	16	100
1	18	Biobío	pine	17	200
1	18	Biobío	pine	67	2700
1	18	Biobío	pine	NA	3200
1	18	La Araucanía	oak	67	400
1	18	La Araucanía	oak	NA	800
1	18	La Araucanía	pine	5	0
1	18	La Araucanía	pine	7	0
1	18	La Araucanía	pine	10	0
1	18	La Araucanía	pine	14	0
1	18	La Araucanía	pine	17	100
1	18	La Araucanía	pine	67	100
1	18	La Araucanía	pine	NA	400
1	18	Ñuble	oak	1	100
1	18	Ñuble	oak	67	600
1	18	Ñuble	oak	NA	1300
1	18	Ñuble	pine	1	100
1	18	Ñuble	pine	3	300
1	18	Ñuble	pine	9	0
1	18	Ñuble	pine	11	0
1	18	Ñuble	pine	14	0
1	18	Ñuble	pine	67	0
1	18	Ñuble	pine	NA	1400
1	19	Biobío	oak	11	0
1	19	Biobío	oak	68	200
1	19	Biobío	oak	NA	300
1	19	Biobío	pine	8	0
1	19	Biobío	pine	11	0
1	19	Biobío	pine	16	100
1	19	Biobío	pine	68	0
1	19	Biobío	pine	NA	700
1	19	La Araucanía	oak	68	100
1	19	La Araucanía	oak	NA	100
1	19	La Araucanía	pine	68	0
1	19	La Araucanía	pine	NA	0
1	19	Ñuble	oak	10	100
1	19	Ñuble	oak	68	400
1	19	Ñuble	oak	NA	2600
1	19	Ñuble	pine	68	0
1	20	Biobío	oak	1	100
1	20	Biobío	oak	2	100
1	20	Biobío	oak	3	100
1	20	Biobío	oak	8	0
1	20	Biobío	oak	9	200
1	20	Biobío	oak	10	600
1	20	Biobío	oak	12	200
1	20	Biobío	oak	14	200
1	20	Biobío	oak	15	100
1	20	Biobío	oak	17	400
1	20	Biobío	oak	18	100
1	20	Biobío	oak	69	3200
1	20	Biobío	oak	NA	3800
1	20	Biobío	pine	2	200
1	20	Biobío	pine	9	0
1	20	Biobío	pine	10	200
1	20	Biobío	pine	11	0
1	20	Biobío	pine	12	100
1	20	Biobío	pine	13	200
1	20	Biobío	pine	14	100
1	20	Biobío	pine	15	0
1	20	Biobío	pine	17	300
1	20	Biobío	pine	18	200
1	20	Biobío	pine	19	0
1	20	Biobío	pine	69	1800
1	20	Biobío	pine	NA	4200
1	20	La Araucanía	oak	5	0
1	20	La Araucanía	oak	16	100
1	20	La Araucanía	oak	17	0
1	20	La Araucanía	oak	69	700
1	20	La Araucanía	oak	NA	900
1	20	La Araucanía	pine	8	100
1	20	La Araucanía	pine	69	0
1	20	La Araucanía	pine	NA	200
1	20	Ñuble	oak	69	0
1	20	Ñuble	oak	NA	100
1	20	Ñuble	pine	5	200
1	20	Ñuble	pine	10	100
1	20	Ñuble	pine	69	200
1	20	Ñuble	pine	NA	800
2	1	Biobío	oak	50	200
2	1	Biobío	oak	NA	200
2	1	Biobío	pine	50	0
2	1	La Araucanía	oak	50	0
2	1	La Araucanía	pine	NA	200
2	1	Ñuble	oak	50	200
2	1	Ñuble	oak	NA	200
2	1	Ñuble	pine	50	0
2	1	Ñuble	pine	NA	0
2	2	Biobío	oak	51	4600
2	2	Biobío	oak	NA	4500
2	2	Biobío	pine	51	5600
2	2	Biobío	pine	NA	10500
2	2	La Araucanía	oak	51	600
2	2	La Araucanía	oak	NA	1300
2	2	La Araucanía	pine	51	0
2	2	La Araucanía	pine	NA	0
2	2	Ñuble	oak	51	100
2	2	Ñuble	oak	NA	400
2	2	Ñuble	pine	51	1300
2	2	Ñuble	pine	NA	2300
2	3	Biobío	oak	1	200
2	3	Biobío	oak	2	0
2	3	Biobío	oak	52	3000
2	3	Biobío	oak	NA	4100
2	3	Biobío	pine	1	700
2	3	Biobío	pine	52	800
2	3	Biobío	pine	NA	6800
2	3	La Araucanía	oak	52	0
2	3	La Araucanía	oak	NA	0
2	3	La Araucanía	pine	52	0
2	3	Ñuble	oak	52	0
2	3	Ñuble	oak	NA	500
2	3	Ñuble	pine	52	1000
2	3	Ñuble	pine	NA	3100
2	4	Biobío	oak	1	0
2	4	Biobío	oak	2	200
2	4	Biobío	oak	53	2600
2	4	Biobío	oak	NA	4600
2	4	Biobío	pine	1	100
2	4	Biobío	pine	2	0
2	4	Biobío	pine	53	1000
2	4	Biobío	pine	NA	5600
2	4	La Araucanía	oak	53	2700
2	4	La Araucanía	oak	NA	6600
2	4	La Araucanía	pine	53	100
2	4	La Araucanía	pine	NA	2000
2	4	Ñuble	pine	53	100
2	4	Ñuble	pine	NA	300
2	5	Biobío	oak	1	200
2	5	Biobío	oak	3	200
2	5	Biobío	oak	54	2300
2	5	Biobío	oak	NA	2000
2	5	Biobío	pine	1	0
2	5	Biobío	pine	2	0
2	5	Biobío	pine	3	200
2	5	Biobío	pine	4	0
2	5	Biobío	pine	54	200
2	5	Biobío	pine	NA	2200
2	5	La Araucanía	oak	1	100
2	5	La Araucanía	oak	54	100
2	5	La Araucanía	oak	NA	300
2	5	La Araucanía	pine	54	0
2	5	La Araucanía	pine	NA	100
2	5	Ñuble	oak	54	200
2	5	Ñuble	oak	NA	100
2	5	Ñuble	pine	54	400
2	5	Ñuble	pine	NA	2300
2	6	Biobío	oak	1	100
2	6	Biobío	oak	3	200
2	6	Biobío	oak	55	400
2	6	Biobío	oak	NA	600
2	6	Biobío	pine	1	100
2	6	Biobío	pine	2	100
2	6	Biobío	pine	3	0
2	6	Biobío	pine	4	200
2	6	Biobío	pine	55	300
2	6	Biobío	pine	NA	900
2	6	La Araucanía	oak	55	400
2	6	La Araucanía	oak	NA	400
2	6	La Araucanía	pine	55	100
2	6	La Araucanía	pine	NA	0
2	6	Ñuble	pine	55	0
2	6	Ñuble	pine	NA	0
2	7	Biobío	oak	1	100
2	7	Biobío	oak	2	600
2	7	Biobío	oak	3	300
2	7	Biobío	oak	4	400
2	7	Biobío	oak	5	600
2	7	Biobío	oak	56	6700
2	7	Biobío	oak	NA	8200
2	7	Biobío	pine	1	0
2	7	Biobío	pine	2	300
2	7	Biobío	pine	3	300
2	7	Biobío	pine	4	400
2	7	Biobío	pine	5	400
2	7	Biobío	pine	56	2800
2	7	Biobío	pine	NA	5700
2	7	La Araucanía	oak	56	2200
2	7	La Araucanía	oak	NA	2100
2	7	La Araucanía	pine	5	0
2	7	La Araucanía	pine	56	300
2	7	La Araucanía	pine	NA	100
2	7	Ñuble	oak	NA	100
2	7	Ñuble	pine	56	0
2	7	Ñuble	pine	NA	300
2	8	Biobío	oak	1	500
2	8	Biobío	oak	2	200
2	8	Biobío	oak	3	500
2	8	Biobío	oak	4	800
2	8	Biobío	oak	5	1000
2	8	Biobío	oak	6	300
2	8	Biobío	oak	57	12200
2	8	Biobío	oak	NA	19200
2	8	Biobío	pine	1	1100
2	8	Biobío	pine	2	200
2	8	Biobío	pine	3	1000
2	8	Biobío	pine	4	900
2	8	Biobío	pine	5	700
2	8	Biobío	pine	6	800
2	8	Biobío	pine	57	4700
2	8	Biobío	pine	NA	13300
2	8	La Araucanía	oak	2	0
2	8	La Araucanía	oak	4	100
2	8	La Araucanía	oak	57	100
2	8	La Araucanía	oak	NA	200
2	8	La Araucanía	pine	4	0
2	8	La Araucanía	pine	57	0
2	8	La Araucanía	pine	NA	100
2	8	Ñuble	oak	NA	0
2	8	Ñuble	pine	57	0
2	8	Ñuble	pine	NA	0
2	9	Biobío	oak	1	0
2	9	Biobío	oak	5	200
2	9	Biobío	oak	6	0
2	9	Biobío	oak	7	0
2	9	Biobío	oak	58	200
2	9	Biobío	oak	NA	400
2	9	Biobío	pine	1	200
2	9	Biobío	pine	2	100
2	9	Biobío	pine	4	0
2	9	Biobío	pine	5	100
2	9	Biobío	pine	6	200
2	9	Biobío	pine	58	0
2	9	Biobío	pine	NA	500
2	9	La Araucanía	oak	58	500
2	9	La Araucanía	oak	NA	2100
2	9	La Araucanía	pine	58	100
2	9	La Araucanía	pine	NA	100
2	9	Ñuble	oak	58	0
2	9	Ñuble	oak	NA	500
2	9	Ñuble	pine	58	200
2	9	Ñuble	pine	NA	600
2	10	Biobío	oak	2	100
2	10	Biobío	oak	5	100
2	10	Biobío	oak	6	0
2	10	Biobío	oak	7	0
2	10	Biobío	oak	59	500
2	10	Biobío	oak	NA	1500
2	10	Biobío	pine	2	100
2	10	Biobío	pine	4	0
2	10	Biobío	pine	7	0
2	10	Biobío	pine	8	200
2	10	Biobío	pine	59	0
2	10	Biobío	pine	NA	900
2	10	La Araucanía	oak	NA	0
2	10	Ñuble	oak	59	100
2	10	Ñuble	oak	NA	300
2	10	Ñuble	pine	8	0
2	10	Ñuble	pine	59	100
2	10	Ñuble	pine	NA	800
2	11	Biobío	oak	3	300
2	11	Biobío	oak	4	300
2	11	Biobío	oak	8	100
2	11	Biobío	oak	9	200
2	11	Biobío	oak	60	2100
2	11	Biobío	oak	NA	2500
2	11	Biobío	pine	3	0
2	11	Biobío	pine	8	100
2	11	Biobío	pine	9	0
2	11	Biobío	pine	60	100
2	11	Biobío	pine	NA	500
2	11	La Araucanía	oak	60	0
2	11	La Araucanía	oak	NA	200
2	11	La Araucanía	pine	60	0
2	11	Ñuble	oak	60	100
2	11	Ñuble	oak	NA	0
2	11	Ñuble	pine	7	0
2	11	Ñuble	pine	60	600
2	11	Ñuble	pine	NA	300
2	12	Biobío	oak	1	200
2	12	Biobío	oak	2	100
2	12	Biobío	oak	3	300
2	12	Biobío	oak	4	900
2	12	Biobío	oak	5	1000
2	12	Biobío	oak	6	200
2	12	Biobío	oak	7	600
2	12	Biobío	oak	8	500
2	12	Biobío	oak	9	500
2	12	Biobío	oak	10	200
2	12	Biobío	oak	61	6200
2	12	Biobío	oak	NA	8300
2	12	Biobío	pine	1	200
2	12	Biobío	pine	2	0
2	12	Biobío	pine	3	0
2	12	Biobío	pine	4	2400
2	12	Biobío	pine	5	500
2	12	Biobío	pine	6	100
2	12	Biobío	pine	7	800
2	12	Biobío	pine	8	1200
2	12	Biobío	pine	9	600
2	12	Biobío	pine	10	100
2	12	Biobío	pine	61	10700
2	12	Biobío	pine	NA	9000
2	12	La Araucanía	oak	8	0
2	12	La Araucanía	oak	61	200
2	12	La Araucanía	oak	NA	400
2	12	La Araucanía	pine	61	0
2	12	La Araucanía	pine	NA	900
2	12	Ñuble	oak	61	100
2	12	Ñuble	oak	NA	400
2	12	Ñuble	pine	61	500
2	12	Ñuble	pine	NA	2100
2	13	Biobío	oak	1	400
2	13	Biobío	oak	3	0
2	13	Biobío	oak	4	400
2	13	Biobío	oak	5	1800
2	13	Biobío	oak	6	1100
2	13	Biobío	oak	7	400
2	13	Biobío	oak	8	200
2	13	Biobío	oak	9	400
2	13	Biobío	oak	10	200
2	13	Biobío	oak	11	600
2	13	Biobío	oak	62	6000
2	13	Biobío	oak	NA	10600
2	13	Biobío	pine	1	800
2	13	Biobío	pine	2	0
2	13	Biobío	pine	3	100
2	13	Biobío	pine	4	200
2	13	Biobío	pine	5	1100
2	13	Biobío	pine	6	500
2	13	Biobío	pine	7	1100
2	13	Biobío	pine	8	400
2	13	Biobío	pine	9	400
2	13	Biobío	pine	10	300
2	13	Biobío	pine	11	100
2	13	Biobío	pine	62	7000
2	13	Biobío	pine	NA	6000
2	13	La Araucanía	oak	4	200
2	13	La Araucanía	oak	5	100
2	13	La Araucanía	oak	9	100
2	13	La Araucanía	oak	62	2300
2	13	La Araucanía	oak	NA	1700
2	13	La Araucanía	pine	5	100
2	13	La Araucanía	pine	62	600
2	13	La Araucanía	pine	NA	300
2	13	Ñuble	oak	62	300
2	13	Ñuble	oak	NA	0
2	13	Ñuble	pine	12	0
2	13	Ñuble	pine	62	100
2	13	Ñuble	pine	NA	300
2	14	Biobío	oak	7	100
2	14	Biobío	oak	63	400
2	14	Biobío	oak	NA	300
2	14	Biobío	pine	2	300
2	14	Biobío	pine	6	300
2	14	Biobío	pine	9	0
2	14	Biobío	pine	12	100
2	14	Biobío	pine	63	100
2	14	Biobío	pine	NA	1700
2	14	La Araucanía	oak	1	0
2	14	La Araucanía	oak	2	300
2	14	La Araucanía	oak	5	100
2	14	La Araucanía	oak	10	300
2	14	La Araucanía	oak	11	0
2	14	La Araucanía	oak	12	0
2	14	La Araucanía	oak	63	4200
2	14	La Araucanía	oak	NA	5300
2	14	La Araucanía	pine	1	100
2	14	La Araucanía	pine	5	0
2	14	La Araucanía	pine	6	100
2	14	La Araucanía	pine	10	0
2	14	La Araucanía	pine	63	400
2	14	La Araucanía	pine	NA	1300
2	14	Ñuble	oak	63	0
2	14	Ñuble	oak	NA	100
2	14	Ñuble	pine	11	0
2	14	Ñuble	pine	63	0
2	14	Ñuble	pine	NA	500
2	15	Biobío	oak	1	100
2	15	Biobío	oak	2	100
2	15	Biobío	oak	3	200
2	15	Biobío	oak	6	100
2	15	Biobío	oak	7	300
2	15	Biobío	oak	8	600
2	15	Biobío	oak	10	100
2	15	Biobío	oak	11	300
2	15	Biobío	oak	12	0
2	15	Biobío	oak	13	200
2	15	Biobío	oak	64	3500
2	15	Biobío	oak	NA	6300
2	15	Biobío	pine	2	100
2	15	Biobío	pine	3	100
2	15	Biobío	pine	4	100
2	15	Biobío	pine	6	100
2	15	Biobío	pine	7	200
2	15	Biobío	pine	8	200
2	15	Biobío	pine	9	0
2	15	Biobío	pine	10	100
2	15	Biobío	pine	11	0
2	15	Biobío	pine	12	0
2	15	Biobío	pine	13	300
2	15	Biobío	pine	64	1300
2	15	Biobío	pine	NA	5200
2	15	La Araucanía	oak	64	0
2	15	La Araucanía	oak	NA	0
2	15	La Araucanía	pine	NA	100
2	15	Ñuble	oak	64	300
2	15	Ñuble	oak	NA	400
2	15	Ñuble	pine	64	0
2	15	Ñuble	pine	NA	0
2	16	Biobío	oak	8	0
2	16	Biobío	oak	9	0
2	16	Biobío	oak	10	100
2	16	Biobío	oak	11	0
2	16	Biobío	oak	12	100
2	16	Biobío	oak	14	100
2	16	Biobío	oak	65	0
2	16	Biobío	oak	NA	100
2	16	Biobío	pine	1	200
2	16	Biobío	pine	3	100
2	16	Biobío	pine	8	200
2	16	Biobío	pine	9	0
2	16	Biobío	pine	10	100
2	16	Biobío	pine	65	0
2	16	Biobío	pine	NA	500
2	16	La Araucanía	oak	2	0
2	16	La Araucanía	oak	65	500
2	16	La Araucanía	oak	NA	500
2	16	La Araucanía	pine	12	200
2	16	La Araucanía	pine	NA	600
2	16	Ñuble	oak	NA	200
2	16	Ñuble	pine	65	0
2	16	Ñuble	pine	NA	0
2	17	Biobío	oak	9	0
2	17	Biobío	oak	66	0
2	17	Biobío	oak	NA	0
2	17	Biobío	pine	9	100
2	17	Biobío	pine	11	0
2	17	Biobío	pine	66	0
2	17	Biobío	pine	NA	200
2	17	La Araucanía	oak	3	100
2	17	La Araucanía	oak	4	200
2	17	La Araucanía	oak	8	0
2	17	La Araucanía	oak	10	100
2	17	La Araucanía	oak	66	1900
2	17	La Araucanía	oak	NA	2500
2	17	La Araucanía	pine	3	400
2	17	La Araucanía	pine	8	100
2	17	La Araucanía	pine	9	0
2	17	La Araucanía	pine	10	0
2	17	La Araucanía	pine	11	0
2	17	La Araucanía	pine	13	0
2	17	La Araucanía	pine	66	500
2	17	La Araucanía	pine	NA	1400
2	17	Ñuble	oak	66	0
2	17	Ñuble	pine	66	0
2	17	Ñuble	pine	NA	200
2	18	Biobío	oak	10	0
2	18	Biobío	oak	67	100
2	18	Biobío	pine	11	0
2	18	Biobío	pine	15	0
2	18	Biobío	pine	67	0
2	18	Biobío	pine	NA	200
